date,product_name,store_code,promotion_flag,flag,sale_qty
2016-05-19,진라면멀티(순한맛),1,0,1,28
2016-05-20,진라면멀티(순한맛),1,0,1,34
2016-05-21,진라면멀티(순한맛),1,0,1,58
2016-05-22,진라면멀티(순한맛),1,0,0,0
2016-05-23,진라면멀티(순한맛),1,0,1,33
2016-05-24,진라면멀티(순한맛),1,0,1,33
2016-05-25,진라면멀티(순한맛),1,0,1,41
2016-05-26,진라면멀티(순한맛),1,1,1,33
2016-05-27,진라면멀티(순한맛),1,1,1,32
2016-05-28,진라면멀티(순한맛),1,1,1,41
2016-05-29,진라면멀티(순한맛),1,1,1,32
2016-05-30,진라면멀티(순한맛),1,1,1,30
2016-05-31,진라면멀티(순한맛),1,1,1,16
2016-06-01,진라면멀티(순한맛),1,1,1,37
2016-06-02,진라면멀티(순한맛),1,1,1,36
2016-06-03,진라면멀티(순한맛),1,1,1,35
2016-06-04,진라면멀티(순한맛),1,1,1,44
2016-06-05,진라면멀티(순한맛),1,1,1,62
2016-06-06,진라면멀티(순한맛),1,1,1,49
2016-06-07,진라면멀티(순한맛),1,1,1,31
2016-06-08,진라면멀티(순한맛),1,1,1,35
2016-06-09,진라면멀티(순한맛),1,1,1,28
2016-06-10,진라면멀티(순한맛),1,1,1,37
2016-06-11,진라면멀티(순한맛),1,1,1,58
2016-06-12,진라면멀티(순한맛),1,0,0,0
2016-06-13,진라면멀티(순한맛),1,1,1,46
2016-06-14,진라면멀티(순한맛),1,1,1,38
2016-06-15,진라면멀티(순한맛),1,1,1,120
2016-06-16,진라면멀티(순한맛),1,1,1,113
2016-06-17,진라면멀티(순한맛),1,1,1,121
2016-06-18,진라면멀티(순한맛),1,1,1,184
2016-06-19,진라면멀티(순한맛),1,1,1,36
2016-06-20,진라면멀티(순한맛),1,1,1,34
2016-06-21,진라면멀티(순한맛),1,1,1,18
2016-06-22,진라면멀티(순한맛),1,0,1,24
2016-06-23,진라면멀티(순한맛),1,0,1,28
2016-06-24,진라면멀티(순한맛),1,0,1,21
2016-06-25,진라면멀티(순한맛),1,0,1,43
2016-06-26,진라면멀티(순한맛),1,0,0,0
2016-06-27,진라면멀티(순한맛),1,0,1,28
2016-06-28,진라면멀티(순한맛),1,0,1,23
2016-06-29,진라면멀티(순한맛),1,0,1,17
2016-06-30,진라면멀티(순한맛),1,0,1,23
2016-07-01,진라면멀티(순한맛),1,0,1,35
2016-07-02,진라면멀티(순한맛),1,0,1,44
2016-07-03,진라면멀티(순한맛),1,0,1,53
2016-07-04,진라면멀티(순한맛),1,0,1,28
2016-07-05,진라면멀티(순한맛),1,0,1,25
2016-07-06,진라면멀티(순한맛),1,0,1,31
2016-07-07,진라면멀티(순한맛),1,1,1,28
2016-07-08,진라면멀티(순한맛),1,1,1,43
2016-07-09,진라면멀티(순한맛),1,1,1,38
2016-07-10,진라면멀티(순한맛),1,0,0,0
2016-07-11,진라면멀티(순한맛),1,1,1,42
2016-07-12,진라면멀티(순한맛),1,1,1,33
2016-07-13,진라면멀티(순한맛),1,1,1,34
2016-07-14,진라면멀티(순한맛),1,1,1,51
2016-07-15,진라면멀티(순한맛),1,1,1,38
2016-07-16,진라면멀티(순한맛),1,1,1,69
2016-07-17,진라면멀티(순한맛),1,1,1,69
2016-07-18,진라면멀티(순한맛),1,1,1,42
2016-07-19,진라면멀티(순한맛),1,1,1,34
2016-07-20,진라면멀티(순한맛),1,1,1,27
2016-07-21,진라면멀티(순한맛),1,1,1,23
2016-07-22,진라면멀티(순한맛),1,1,1,25
2016-07-23,진라면멀티(순한맛),1,1,1,47
2016-07-24,진라면멀티(순한맛),1,0,0,0
2016-07-25,진라면멀티(순한맛),1,1,1,34
2016-07-26,진라면멀티(순한맛),1,1,1,39
2016-07-27,진라면멀티(순한맛),1,1,1,45
2016-07-28,진라면멀티(순한맛),1,1,1,37
2016-07-29,진라면멀티(순한맛),1,1,1,39
2016-07-30,진라면멀티(순한맛),1,1,1,58
2016-07-31,진라면멀티(순한맛),1,1,1,50
2016-08-01,진라면멀티(순한맛),1,1,1,38
2016-08-02,진라면멀티(순한맛),1,1,1,32
2016-08-03,진라면멀티(순한맛),1,1,1,44
2016-08-04,진라면멀티(순한맛),1,1,1,57
2016-08-05,진라면멀티(순한맛),1,1,1,35
2016-08-06,진라면멀티(순한맛),1,1,1,87
2016-08-07,진라면멀티(순한맛),1,1,1,56
2016-08-08,진라면멀티(순한맛),1,1,1,34
2016-08-09,진라면멀티(순한맛),1,1,1,38
2016-08-10,진라면멀티(순한맛),1,1,1,38
2016-08-11,진라면멀티(순한맛),1,1,1,25
2016-08-12,진라면멀티(순한맛),1,1,1,40
2016-08-13,진라면멀티(순한맛),1,1,1,53
2016-08-14,진라면멀티(순한맛),1,1,0,0
2016-08-15,진라면멀티(순한맛),1,1,1,47
2016-08-16,진라면멀티(순한맛),1,1,1,24
2016-08-17,진라면멀티(순한맛),1,1,1,33
2016-08-18,진라면멀티(순한맛),1,1,1,18
2016-08-19,진라면멀티(순한맛),1,1,1,28
2016-08-20,진라면멀티(순한맛),1,1,1,50
2016-08-21,진라면멀티(순한맛),1,1,1,38
2016-08-22,진라면멀티(순한맛),1,1,1,18
2016-08-23,진라면멀티(순한맛),1,1,1,22
2016-08-24,진라면멀티(순한맛),1,1,1,20
2016-08-25,진라면멀티(순한맛),1,0,1,37
2016-08-26,진라면멀티(순한맛),1,0,1,47
2016-08-27,진라면멀티(순한맛),1,0,1,57
2016-08-28,진라면멀티(순한맛),1,0,0,0
2016-08-29,진라면멀티(순한맛),1,0,1,41
2016-08-30,진라면멀티(순한맛),1,0,1,41
2016-08-31,진라면멀티(순한맛),1,0,1,31
2016-09-01,진라면멀티(순한맛),1,1,1,29
2016-09-02,진라면멀티(순한맛),1,1,1,29
2016-09-03,진라면멀티(순한맛),1,1,1,66
2016-09-04,진라면멀티(순한맛),1,1,1,54
2016-09-05,진라면멀티(순한맛),1,1,1,26
2016-09-06,진라면멀티(순한맛),1,1,1,29
2016-09-07,진라면멀티(순한맛),1,1,1,34
2016-09-08,진라면멀티(순한맛),1,1,1,30
2016-09-09,진라면멀티(순한맛),1,1,1,45
2016-09-10,진라면멀티(순한맛),1,1,1,59
2016-09-11,진라면멀티(순한맛),1,0,0,0
2016-09-12,진라면멀티(순한맛),1,1,1,55
2016-09-13,진라면멀티(순한맛),1,1,1,72
2016-09-14,진라면멀티(순한맛),1,1,1,64
2016-09-15,진라면멀티(순한맛),1,1,1,22
2016-09-16,진라면멀티(순한맛),1,1,1,32
2016-09-17,진라면멀티(순한맛),1,1,1,37
2016-09-18,진라면멀티(순한맛),1,1,1,59
2016-09-19,진라면멀티(순한맛),1,1,1,42
2016-09-20,진라면멀티(순한맛),1,1,1,37
2016-09-21,진라면멀티(순한맛),1,1,1,54
2016-09-22,진라면멀티(순한맛),1,1,1,42
2016-09-23,진라면멀티(순한맛),1,1,1,54
2016-09-24,진라면멀티(순한맛),1,1,1,77
2016-09-25,진라면멀티(순한맛),1,1,0,0
2016-09-26,진라면멀티(순한맛),1,1,1,41
2016-09-27,진라면멀티(순한맛),1,1,1,39
2016-09-28,진라면멀티(순한맛),1,1,1,20
2016-09-29,진라면멀티(순한맛),1,1,1,46
2016-09-30,진라면멀티(순한맛),1,1,1,40
2016-10-01,진라면멀티(순한맛),1,1,1,69
2016-10-02,진라면멀티(순한맛),1,1,1,53
2016-10-03,진라면멀티(순한맛),1,1,1,50
2016-10-04,진라면멀티(순한맛),1,1,1,49
2016-10-05,진라면멀티(순한맛),1,1,1,48
2016-10-06,진라면멀티(순한맛),1,1,1,46
2016-10-07,진라면멀티(순한맛),1,1,1,61
2016-10-08,진라면멀티(순한맛),1,1,1,60
2016-10-09,진라면멀티(순한맛),1,0,0,0
2016-10-10,진라면멀티(순한맛),1,1,1,40
2016-10-11,진라면멀티(순한맛),1,1,1,40
2016-10-12,진라면멀티(순한맛),1,1,1,23
2016-10-13,진라면멀티(순한맛),1,0,1,66
2016-10-14,진라면멀티(순한맛),1,0,1,88
2016-10-15,진라면멀티(순한맛),1,0,1,137
2016-10-16,진라면멀티(순한맛),1,0,1,154
2016-10-17,진라면멀티(순한맛),1,0,1,33
2016-10-18,진라면멀티(순한맛),1,0,1,18
2016-10-19,진라면멀티(순한맛),1,0,1,23
2016-10-20,진라면멀티(순한맛),1,1,1,25
2016-10-21,진라면멀티(순한맛),1,1,1,35
2016-10-22,진라면멀티(순한맛),1,1,1,54
2016-10-23,진라면멀티(순한맛),1,0,0,0
2016-10-24,진라면멀티(순한맛),1,1,1,40
2016-10-25,진라면멀티(순한맛),1,1,1,21
2016-10-26,진라면멀티(순한맛),1,1,1,25
2016-10-27,진라면멀티(순한맛),1,1,1,30
2016-10-28,진라면멀티(순한맛),1,1,1,26
2016-10-29,진라면멀티(순한맛),1,1,1,57
2016-10-30,진라면멀티(순한맛),1,1,1,32
2016-10-31,진라면멀티(순한맛),1,1,1,28
2016-11-01,진라면멀티(순한맛),1,1,1,19
2016-11-02,진라면멀티(순한맛),1,1,1,34
2016-11-03,진라면멀티(순한맛),1,1,1,33
2016-11-04,진라면멀티(순한맛),1,1,1,34
2016-11-05,진라면멀티(순한맛),1,1,1,55
2016-11-06,진라면멀티(순한맛),1,1,1,57
2016-11-07,진라면멀티(순한맛),1,1,1,38
2016-11-08,진라면멀티(순한맛),1,1,1,45
2016-11-09,진라면멀티(순한맛),1,1,1,37
2016-11-10,진라면멀티(순한맛),1,1,1,35
2016-11-11,진라면멀티(순한맛),1,1,1,27
2016-11-12,진라면멀티(순한맛),1,1,1,61
2016-11-13,진라면멀티(순한맛),1,1,0,0
2016-11-14,진라면멀티(순한맛),1,1,1,49
2016-11-15,진라면멀티(순한맛),1,1,1,42
2016-11-16,진라면멀티(순한맛),1,1,1,43
2016-11-17,진라면멀티(순한맛),1,0,1,22
2016-11-18,진라면멀티(순한맛),1,0,1,23
2016-11-19,진라면멀티(순한맛),1,0,1,42
2016-11-20,진라면멀티(순한맛),1,0,1,46
2016-11-21,진라면멀티(순한맛),1,0,1,20
2016-11-22,진라면멀티(순한맛),1,0,1,37
2016-11-23,진라면멀티(순한맛),1,1,1,32
2016-11-24,진라면멀티(순한맛),1,1,1,35
2016-11-25,진라면멀티(순한맛),1,1,1,27
2016-11-26,진라면멀티(순한맛),1,1,1,1557
2016-11-27,진라면멀티(순한맛),1,1,0,0
2016-11-28,진라면멀티(순한맛),1,1,1,96
2016-11-29,진라면멀티(순한맛),1,1,1,48
2016-11-30,진라면멀티(순한맛),1,1,1,46
2016-12-01,진라면멀티(순한맛),1,1,1,25
2016-12-02,진라면멀티(순한맛),1,1,1,43
2016-12-03,진라면멀티(순한맛),1,1,1,75
2016-12-04,진라면멀티(순한맛),1,1,1,21
2016-12-05,진라면멀티(순한맛),1,1,1,24
2016-12-06,진라면멀티(순한맛),1,1,1,18
2016-12-07,진라면멀티(순한맛),1,1,1,36
2016-12-08,진라면멀티(순한맛),1,1,1,51
2016-12-09,진라면멀티(순한맛),1,1,1,34
2016-12-10,진라면멀티(순한맛),1,1,1,99
2016-12-11,진라면멀티(순한맛),1,0,0,0
2016-12-12,진라면멀티(순한맛),1,1,1,51
2016-12-13,진라면멀티(순한맛),1,1,1,63
2016-12-14,진라면멀티(순한맛),1,1,1,46
2016-12-15,진라면멀티(순한맛),1,1,1,44
2016-12-16,진라면멀티(순한맛),1,1,1,76
2016-12-17,진라면멀티(순한맛),1,1,1,120
2016-12-18,진라면멀티(순한맛),1,1,1,141
2016-12-19,진라면멀티(순한맛),1,1,1,104
2016-12-20,진라면멀티(순한맛),1,1,1,95
2016-12-21,진라면멀티(순한맛),1,1,1,113
2016-12-22,진라면멀티(순한맛),1,1,1,61
2016-12-23,진라면멀티(순한맛),1,1,1,55
2016-12-24,진라면멀티(순한맛),1,1,1,76
2016-12-25,진라면멀티(순한맛),1,0,0,0
2016-12-26,진라면멀티(순한맛),1,1,1,35
2016-12-27,진라면멀티(순한맛),1,1,1,47
2016-12-28,진라면멀티(순한맛),1,1,1,64
2016-12-29,진라면멀티(순한맛),1,1,1,64
2016-12-30,진라면멀티(순한맛),1,1,1,74
2016-12-31,진라면멀티(순한맛),1,1,1,103
2017-01-01,진라면멀티(순한맛),1,1,1,118
2017-01-02,진라면멀티(순한맛),1,1,1,49
2017-01-03,진라면멀티(순한맛),1,1,1,61
2017-01-04,진라면멀티(순한맛),1,1,1,59
2017-01-05,진라면멀티(순한맛),1,1,1,31
2017-01-06,진라면멀티(순한맛),1,1,1,58
2017-01-07,진라면멀티(순한맛),1,1,1,89
2017-01-08,진라면멀티(순한맛),1,0,0,0
2017-01-09,진라면멀티(순한맛),1,1,1,49
2017-01-10,진라면멀티(순한맛),1,1,1,41
2017-01-11,진라면멀티(순한맛),1,1,1,59
2017-01-12,진라면멀티(순한맛),1,1,1,1538
2017-01-13,진라면멀티(순한맛),1,1,1,54
2017-01-14,진라면멀티(순한맛),1,1,1,72
2017-01-15,진라면멀티(순한맛),1,1,1,65
2017-01-16,진라면멀티(순한맛),1,1,1,51
2017-01-17,진라면멀티(순한맛),1,1,1,46
2017-01-18,진라면멀티(순한맛),1,1,1,28
2017-01-19,진라면멀티(순한맛),1,1,1,29
2017-01-20,진라면멀티(순한맛),1,1,1,46
2017-01-21,진라면멀티(순한맛),1,1,1,65
2017-01-22,진라면멀티(순한맛),1,1,0,0
2017-01-23,진라면멀티(순한맛),1,1,1,70
2017-01-24,진라면멀티(순한맛),1,1,1,40
2017-01-25,진라면멀티(순한맛),1,1,1,50
2017-01-26,진라면멀티(순한맛),1,1,1,75
2017-01-27,진라면멀티(순한맛),1,1,1,52
2017-01-28,진라면멀티(순한맛),1,1,1,20
2017-01-29,진라면멀티(순한맛),1,1,1,43
2017-01-30,진라면멀티(순한맛),1,1,1,45
2017-01-31,진라면멀티(순한맛),1,1,1,44
2017-02-01,진라면멀티(순한맛),1,1,1,60
2017-02-02,진라면멀티(순한맛),1,1,1,27
2017-02-03,진라면멀티(순한맛),1,1,1,39
2017-02-04,진라면멀티(순한맛),1,1,1,47
2017-02-05,진라면멀티(순한맛),1,1,1,53
2017-02-06,진라면멀티(순한맛),1,1,1,30
2017-02-07,진라면멀티(순한맛),1,1,1,38
2017-02-08,진라면멀티(순한맛),1,1,1,40
2017-02-09,진라면멀티(순한맛),1,1,1,51
2017-02-10,진라면멀티(순한맛),1,1,1,40
2017-02-11,진라면멀티(순한맛),1,1,1,87
2017-02-12,진라면멀티(순한맛),1,1,0,0
2017-02-13,진라면멀티(순한맛),1,1,1,55
2017-02-14,진라면멀티(순한맛),1,1,1,57
2017-02-15,진라면멀티(순한맛),1,1,1,34
2017-02-16,진라면멀티(순한맛),1,1,1,606
2017-02-17,진라면멀티(순한맛),1,1,1,154
2017-02-18,진라면멀티(순한맛),1,1,1,224
2017-02-19,진라면멀티(순한맛),1,1,1,302
2017-02-20,진라면멀티(순한맛),1,1,1,28
2017-02-21,진라면멀티(순한맛),1,1,1,38
2017-02-22,진라면멀티(순한맛),1,1,1,36
2017-02-23,진라면멀티(순한맛),1,1,1,44
2017-02-24,진라면멀티(순한맛),1,1,1,38
2017-02-25,진라면멀티(순한맛),1,1,1,89
2017-02-26,진라면멀티(순한맛),1,0,0,0
2017-02-27,진라면멀티(순한맛),1,1,1,51
2017-02-28,진라면멀티(순한맛),1,1,1,51
2017-03-01,진라면멀티(순한맛),1,1,1,82
2017-03-02,진라면멀티(순한맛),1,1,1,52
2017-03-03,진라면멀티(순한맛),1,1,1,42
2017-03-04,진라면멀티(순한맛),1,1,1,89
2017-03-05,진라면멀티(순한맛),1,1,1,87
2017-03-06,진라면멀티(순한맛),1,1,1,44
2017-03-07,진라면멀티(순한맛),1,1,1,63
2017-03-08,진라면멀티(순한맛),1,1,1,22
2017-03-09,진라면멀티(순한맛),1,1,1,47
2017-03-10,진라면멀티(순한맛),1,1,1,63
2017-03-11,진라면멀티(순한맛),1,1,1,93
2017-03-12,진라면멀티(순한맛),1,0,0,0
2017-03-13,진라면멀티(순한맛),1,1,1,46
2017-03-14,진라면멀티(순한맛),1,1,1,52
2017-03-15,진라면멀티(순한맛),1,1,1,59
2017-03-16,진라면멀티(순한맛),1,1,1,39
2017-03-17,진라면멀티(순한맛),1,1,1,48
2017-03-18,진라면멀티(순한맛),1,1,1,59
2017-03-19,진라면멀티(순한맛),1,1,1,68
2017-03-20,진라면멀티(순한맛),1,1,1,41
2017-03-21,진라면멀티(순한맛),1,1,1,40
2017-03-22,진라면멀티(순한맛),1,1,1,34
2017-03-23,진라면멀티(순한맛),1,1,1,25
2017-03-24,진라면멀티(순한맛),1,1,1,51
2017-03-25,진라면멀티(순한맛),1,1,1,92
2017-03-26,진라면멀티(순한맛),1,0,0,0
2017-03-27,진라면멀티(순한맛),1,1,1,52
2017-03-28,진라면멀티(순한맛),1,1,1,29
2017-03-29,진라면멀티(순한맛),1,1,1,44
2017-03-30,진라면멀티(순한맛),1,0,1,33
2017-03-31,진라면멀티(순한맛),1,0,1,54
2017-04-01,진라면멀티(순한맛),1,1,1,68
2017-04-02,진라면멀티(순한맛),1,1,1,67
2017-04-03,진라면멀티(순한맛),1,1,1,35
2017-04-04,진라면멀티(순한맛),1,1,1,42
2017-04-05,진라면멀티(순한맛),1,1,1,52
2017-04-06,진라면멀티(순한맛),1,1,1,39
2017-04-07,진라면멀티(순한맛),1,1,1,43
2017-04-08,진라면멀티(순한맛),1,1,1,64
2017-04-09,진라면멀티(순한맛),1,1,0,0
2017-04-10,진라면멀티(순한맛),1,1,1,40
2017-04-11,진라면멀티(순한맛),1,1,1,61
2017-04-12,진라면멀티(순한맛),1,1,1,58
2017-04-13,진라면멀티(순한맛),1,1,1,23
2017-04-14,진라면멀티(순한맛),1,1,1,45
2017-04-15,진라면멀티(순한맛),1,1,1,73
2017-04-16,진라면멀티(순한맛),1,1,1,51
2017-04-17,진라면멀티(순한맛),1,1,1,47
2017-04-18,진라면멀티(순한맛),1,1,1,27
2017-04-19,진라면멀티(순한맛),1,1,1,30
2017-04-20,진라면멀티(순한맛),1,1,1,39
2017-04-21,진라면멀티(순한맛),1,1,1,41
2017-04-22,진라면멀티(순한맛),1,1,1,91
2017-04-23,진라면멀티(순한맛),1,1,0,0
2017-04-24,진라면멀티(순한맛),1,1,1,40
2017-04-25,진라면멀티(순한맛),1,1,1,50
2017-04-26,진라면멀티(순한맛),1,1,1,36
2017-04-27,진라면멀티(순한맛),1,1,1,49
2017-04-28,진라면멀티(순한맛),1,1,1,52
2017-04-29,진라면멀티(순한맛),1,1,1,126
2017-04-30,진라면멀티(순한맛),1,1,1,128
2017-05-01,진라면멀티(순한맛),1,1,1,88
2017-05-02,진라면멀티(순한맛),1,1,1,97
2017-05-03,진라면멀티(순한맛),1,1,1,76
2017-05-04,진라면멀티(순한맛),1,1,1,71
2017-05-05,진라면멀티(순한맛),1,1,1,59
2017-05-06,진라면멀티(순한맛),1,1,1,87
2017-05-07,진라면멀티(순한맛),1,1,1,58
2017-05-08,진라면멀티(순한맛),1,1,1,75
2017-05-09,진라면멀티(순한맛),1,1,1,78
2017-05-10,진라면멀티(순한맛),1,1,1,33
2017-05-11,진라면멀티(순한맛),1,0,1,28
2017-05-12,진라면멀티(순한맛),1,0,1,32
2017-05-13,진라면멀티(순한맛),1,0,1,56
2017-05-14,진라면멀티(순한맛),1,0,0,0
2017-05-15,진라면멀티(순한맛),1,1,1,41
2017-05-16,진라면멀티(순한맛),1,1,1,28
2017-05-17,진라면멀티(순한맛),1,1,1,52
2017-05-18,진라면멀티(순한맛),1,1,1,27
2017-05-19,진라면멀티(순한맛),1,1,1,51
2017-05-20,진라면멀티(순한맛),1,1,1,65
2017-05-21,진라면멀티(순한맛),1,1,1,56
2017-05-22,진라면멀티(순한맛),1,1,1,27
2017-05-23,진라면멀티(순한맛),1,1,1,25
2017-05-24,진라면멀티(순한맛),1,1,1,31
2017-05-25,진라면멀티(순한맛),1,0,1,29
2017-05-26,진라면멀티(순한맛),1,1,1,25
2017-05-27,진라면멀티(순한맛),1,1,1,50
2017-05-28,진라면멀티(순한맛),1,1,0,0
2017-05-29,진라면멀티(순한맛),1,1,1,50
2017-05-30,진라면멀티(순한맛),1,1,1,35
2017-05-31,진라면멀티(순한맛),1,1,1,38
2017-06-01,진라면멀티(순한맛),1,1,1,20
2017-06-02,진라면멀티(순한맛),1,1,1,43
2017-06-03,진라면멀티(순한맛),1,1,1,63
2017-06-04,진라면멀티(순한맛),1,1,1,54
2017-06-05,진라면멀티(순한맛),1,1,1,50
2017-06-06,진라면멀티(순한맛),1,1,1,52
2017-06-07,진라면멀티(순한맛),1,1,1,27
2017-06-08,진라면멀티(순한맛),1,0,1,30
2017-06-09,진라면멀티(순한맛),1,0,1,24
2017-06-10,진라면멀티(순한맛),1,0,1,57
2017-06-11,진라면멀티(순한맛),1,0,0,0
2017-06-12,진라면멀티(순한맛),1,0,1,28
2017-06-13,진라면멀티(순한맛),1,0,1,32
2017-06-14,진라면멀티(순한맛),1,0,1,43
2017-06-15,진라면멀티(순한맛),1,1,1,233
2017-06-16,진라면멀티(순한맛),1,1,1,245
2017-06-17,진라면멀티(순한맛),1,1,1,282
2017-06-18,진라면멀티(순한맛),1,1,1,295
2017-06-19,진라면멀티(순한맛),1,1,1,28
2017-06-20,진라면멀티(순한맛),1,1,1,25
2017-06-21,진라면멀티(순한맛),1,1,1,16
2017-06-22,진라면멀티(순한맛),1,0,1,20
2017-06-23,진라면멀티(순한맛),1,0,1,27
2017-06-24,진라면멀티(순한맛),1,0,1,50
2017-06-25,진라면멀티(순한맛),1,0,0,0
2017-06-26,진라면멀티(순한맛),1,0,1,31
2017-06-27,진라면멀티(순한맛),1,0,1,45
2017-06-28,진라면멀티(순한맛),1,0,1,45
2017-06-29,진라면멀티(순한맛),1,0,1,31
2017-06-30,진라면멀티(순한맛),1,0,1,39
2017-07-01,진라면멀티(순한맛),1,0,1,81
2017-07-02,진라면멀티(순한맛),1,0,1,55
2017-07-03,진라면멀티(순한맛),1,0,1,27
2017-07-04,진라면멀티(순한맛),1,0,1,24
2017-07-05,진라면멀티(순한맛),1,0,1,28
2017-07-06,진라면멀티(순한맛),1,1,1,18
2017-07-07,진라면멀티(순한맛),1,1,1,27
2017-07-08,진라면멀티(순한맛),1,1,1,57
2017-07-09,진라면멀티(순한맛),1,0,0,0
2017-07-10,진라면멀티(순한맛),1,1,1,30
2017-07-11,진라면멀티(순한맛),1,1,1,30
2017-07-12,진라면멀티(순한맛),1,1,1,36
2017-07-13,진라면멀티(순한맛),1,1,1,47
2017-07-14,진라면멀티(순한맛),1,1,1,35
2017-07-15,진라면멀티(순한맛),1,1,1,84
2017-07-16,진라면멀티(순한맛),1,1,1,76
2017-07-17,진라면멀티(순한맛),1,1,1,39
2017-07-18,진라면멀티(순한맛),1,1,1,31
2017-07-19,진라면멀티(순한맛),1,1,1,25
2017-07-20,진라면멀티(순한맛),1,1,1,20
2017-07-21,진라면멀티(순한맛),1,1,1,22
2017-07-22,진라면멀티(순한맛),1,1,1,76
2017-07-23,진라면멀티(순한맛),1,0,0,0
2017-07-24,진라면멀티(순한맛),1,1,1,33
2017-07-25,진라면멀티(순한맛),1,1,1,33
2017-07-26,진라면멀티(순한맛),1,1,1,49
2017-07-27,진라면멀티(순한맛),1,0,1,39
2017-07-28,진라면멀티(순한맛),1,0,1,54
2017-07-29,진라면멀티(순한맛),1,0,1,61
2017-07-30,진라면멀티(순한맛),1,0,1,67
2017-07-31,진라면멀티(순한맛),1,0,1,50
2017-08-01,진라면멀티(순한맛),1,0,1,35
2017-08-02,진라면멀티(순한맛),1,0,1,43
2017-08-03,진라면멀티(순한맛),1,0,1,40
2017-08-04,진라면멀티(순한맛),1,0,1,49
2017-08-05,진라면멀티(순한맛),1,0,1,68
2017-08-06,진라면멀티(순한맛),1,0,1,44
2017-08-07,진라면멀티(순한맛),1,0,1,35
2017-08-08,진라면멀티(순한맛),1,0,1,34
2017-08-09,진라면멀티(순한맛),1,1,1,40
2017-08-10,진라면멀티(순한맛),1,1,1,34
2017-08-11,진라면멀티(순한맛),1,1,1,34
2017-08-12,진라면멀티(순한맛),1,1,1,61
2017-08-13,진라면멀티(순한맛),1,1,0,0
2017-08-14,진라면멀티(순한맛),1,1,1,66
2017-08-15,진라면멀티(순한맛),1,1,1,67
2017-08-16,진라면멀티(순한맛),1,1,1,57
2017-08-17,진라면멀티(순한맛),1,1,1,62
2017-08-18,진라면멀티(순한맛),1,1,1,66
2017-08-19,진라면멀티(순한맛),1,1,1,86
2017-08-20,진라면멀티(순한맛),1,1,1,79
2017-08-21,진라면멀티(순한맛),1,1,1,46
2017-08-22,진라면멀티(순한맛),1,1,1,29
2017-08-23,진라면멀티(순한맛),1,1,1,48
2017-08-24,진라면멀티(순한맛),1,0,1,36
2017-08-25,진라면멀티(순한맛),1,0,1,54
2017-08-26,진라면멀티(순한맛),1,0,1,72
2017-08-27,진라면멀티(순한맛),1,0,0,0
2017-08-28,진라면멀티(순한맛),1,0,1,40
2017-08-29,진라면멀티(순한맛),1,0,1,33
2017-08-30,진라면멀티(순한맛),1,0,1,42
2017-08-31,진라면멀티(순한맛),1,1,1,38
2017-09-01,진라면멀티(순한맛),1,1,1,37
2017-09-02,진라면멀티(순한맛),1,1,1,68
2017-09-03,진라면멀티(순한맛),1,1,1,87
2017-09-04,진라면멀티(순한맛),1,1,1,46
2017-09-05,진라면멀티(순한맛),1,1,1,41
2017-09-06,진라면멀티(순한맛),1,1,1,49
2017-09-07,진라면멀티(순한맛),1,1,1,64
2017-09-08,진라면멀티(순한맛),1,1,1,47
2017-09-09,진라면멀티(순한맛),1,1,1,98
2017-09-10,진라면멀티(순한맛),1,1,0,0
2017-09-11,진라면멀티(순한맛),1,1,1,67
2017-09-12,진라면멀티(순한맛),1,1,1,46
2017-09-13,진라면멀티(순한맛),1,1,1,41
2017-09-14,진라면멀티(순한맛),1,0,1,33
2017-09-15,진라면멀티(순한맛),1,0,1,26
2017-09-16,진라면멀티(순한맛),1,0,1,58
2017-09-17,진라면멀티(순한맛),1,0,1,62
2017-09-18,진라면멀티(순한맛),1,0,1,39
2017-09-19,진라면멀티(순한맛),1,0,1,44
2017-09-20,진라면멀티(순한맛),1,0,1,19
2017-09-21,진라면멀티(순한맛),1,1,1,31
2017-09-22,진라면멀티(순한맛),1,1,1,50
2017-09-23,진라면멀티(순한맛),1,1,1,55
2017-09-24,진라면멀티(순한맛),1,0,0,0
2017-09-25,진라면멀티(순한맛),1,1,1,61
2017-09-26,진라면멀티(순한맛),1,1,1,29
2017-09-27,진라면멀티(순한맛),1,1,1,39
2017-09-28,진라면멀티(순한맛),1,1,1,113
2017-09-29,진라면멀티(순한맛),1,1,1,50
2017-09-30,진라면멀티(순한맛),1,1,1,79
2017-10-01,진라면멀티(순한맛),1,1,1,58
2017-10-02,진라면멀티(순한맛),1,1,1,70
2017-10-03,진라면멀티(순한맛),1,1,1,57
2017-10-04,진라면멀티(순한맛),1,0,1,29
2017-10-05,진라면멀티(순한맛),1,0,1,54
2017-10-06,진라면멀티(순한맛),1,0,1,51
2017-10-07,진라면멀티(순한맛),1,0,1,46
2017-10-08,진라면멀티(순한맛),1,0,0,0
2017-10-09,진라면멀티(순한맛),1,0,1,54
2017-10-10,진라면멀티(순한맛),1,0,1,43
2017-10-11,진라면멀티(순한맛),1,0,1,41
2017-10-12,진라면멀티(순한맛),1,1,1,42
2017-10-13,진라면멀티(순한맛),1,1,1,42
2017-10-14,진라면멀티(순한맛),1,1,1,80
2017-10-15,진라면멀티(순한맛),1,1,1,66
2017-10-16,진라면멀티(순한맛),1,1,1,66
2017-10-17,진라면멀티(순한맛),1,1,1,44
